DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,ORIGIN,ARR_DELAY,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_temp,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_snow,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_severerisk,DEST_WTH_temp,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_snow,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_severerisk
2,DL,9E,JFK,-17.0,2022-05-31 12:43:00,2022-05-31 14:04:00,91.9,0.0,0,0.0,4.8,300.0,0.8,9.9,10.0,87.0,0.0,0,0.0,15.9,300.0,84.7,9.9,10.0
2,UA,UA,ORD,56.0,2022-05-31 18:00:00,2022-05-31 20:51:00,87.5,0.0,0,0.0,13.3,222.0,60.7,9.9,30.0,79.8,0.0,0,0.0,8.9,309.0,80.1,9.9,10.0
3,AA,MQ,ORD,-5.0,2022-05-04 08:23:00,2022-05-04 11:07:00,44.1,0.0,0,0.0,10.3,7.0,92.8,9.9,10.0,53.9,0.015,100,0.0,4.8,69.0,100.0,5.0,10.0
3,AA,MQ,ORD,17.0,2022-05-04 13:35:00,2022-05-04 16:21:00,53.1,0.0,0,0.0,9.0,37.0,78.4,9.9,10.0,54.0,0.019,100,0.0,3.6,341.0,100.0,7.0,10.0
3,DL,9E,JFK,2.0,2022-05-04 15:00:00,2022-05-04 16:20:00,56.9,0.0,0,0.0,5.7,217.0,100.0,6.8,10.0,54.0,0.019,100,0.0,3.6,341.0,100.0,7.0,10.0
3,UA,OO,ORD,9.0,2022-05-04 13:55:00,2022-05-04 16:48:00,53.1,0.0,0,0.0,9.0,37.0,78.4,9.9,10.0,54.0,0.006,100,0.0,12.6,312.0,100.0,1.7,10.0
3,AA,YX,ORD,-2.0,2022-05-04 20:17:00,2022-05-04 23:08:00,49.3,0.0,0,0.0,8.2,46.0,85.6,9.9,10.0,51.0,0.0,0,0.0,7.9,282.0,87.8,9.8,10.0
3,B6,B6,JFK,-23.0,2022-05-04 21:45:00,2022-05-04 23:07:00,59.3,0.0,0,0.0,4.5,265.0,89.1,9.9,10.0,51.0,0.0,0,0.0,7.9,282.0,87.8,9.8,10.0
3,B6,B6,MCO,-3.0,2022-05-04 11:51:00,2022-05-04 14:36:00,87.1,0.0,0,0.0,4.6,350.7,27.4,9.9,30.0,54.0,0.053,100,0.0,5.8,351.0,100.0,3.5,10.0
3,DL,9E,JFK,-20.0,2022-05-04 20:30:00,2022-05-04 21:56:00,62.2,0.0,0,0.0,3.2,282.0,89.1,9.9,10.0,52.8,0.0,0,0.0,5.7,272.0,88.2,9.9,10.0
3,UA,UA,ORD,6.0,2022-05-04 19:06:00,2022-05-04 21:59:00,53.2,0.0,0,0.0,8.7,39.0,78.4,9.9,10.0,52.8,0.0,0,0.0,5.7,272.0,88.2,9.9,10.0
3,DL,9E,JFK,-19.0,2022-05-04 12:29:00,2022-05-04 13:48:00,53.9,0.0,0,0.0,0.2,2.0,100.0,6.1,10.0,53.1,0.075,100,0.0,3.6,68.0,100.0,4.9,10.0
3,UA,G7,ORD,-18.0,2022-05-04 10:35:00,2022-05-04 13:25:00,50.4,0.0,0,0.0,11.1,26.0,38.9,9.9,10.0,52.2,0.101,100,0.0,9.0,60.0,100.0,3.7,10.0
3,AA,MQ,ORD,-9.0,2022-05-11 09:50:00,2022-05-11 12:40:00,84.6,0.0,0,0.0,4.1,257.0,78.4,9.8,5.0,74.9,0.0,0,0.0,7.0,75.0,26.2,9.9,10.0
3,UA,YX,ORD,-9.0,2022-05-11 10:37:00,2022-05-11 13:26:00,88.0,0.0,0,0.0,4.4,140.0,78.4,9.9,10.0,74.9,0.0,0,0.0,7.0,75.0,26.2,9.9,10.0
3,AA,MQ,ORD,-7.0,2022-05-11 13:35:00,2022-05-11 16:23:00,90.3,0.0,0,0.0,12.8,96.0,78.4,9.9,10.0,80.0,0.0,0,0.0,7.0,167.0,26.2,9.9,10.0
3,DL,9E,JFK,-6.0,2022-05-11 15:10:00,2022-05-11 16:25:00,71.1,0.0,0,0.0,8.7,58.0,99.6,9.9,10.0,80.0,0.0,0,0.0,7.0,167.0,26.2,9.9,10.0
3,UA,OO,ORD,11.0,2022-05-11 14:04:00,2022-05-11 16:57:00,90.3,0.0,0,0.0,12.8,96.0,78.4,9.9,10.0,80.0,0.0,0,0.0,11.1,345.0,26.2,9.9,10.0
3,AA,YX,ORD,-14.0,2022-05-11 20:25:00,2022-05-11 23:15:00,77.3,0.0,0,0.0,5.0,133.0,85.6,9.9,10.0,60.9,0.0,0,0.0,3.2,301.0,26.2,9.9,10.0
3,B6,B6,JFK,-12.0,2022-05-11 21:45:00,2022-05-11 23:07:00,57.1,0.0,0,0.0,4.5,195.0,0.8,9.9,10.0,60.9,0.0,0,0.0,3.2,301.0,26.2,9.9,10.0
3,B6,B6,MCO,3.0,2022-05-11 11:51:00,2022-05-11 14:36:00,80.8,0.0,0,0.0,18.5,8.0,50.0,9.9,10.0,79.0,0.0,0,0.0,7.9,120.0,26.2,9.9,10.0
3,DL,9E,JFK,-15.0,2022-05-11 20:30:00,2022-05-11 21:56:00,64.3,0.0,0,0.0,0.2,18.0,78.5,9.9,10.0,62.7,0.0,0,0.0,0.0,0.0,26.2,9.9,10.0
3,DL,9E,JFK,-14.0,2022-05-11 12:43:00,2022-05-11 14:04:00,66.9,0.0,0,0.0,10.2,31.0,99.6,9.9,10.0,77.0,0.0,0,0.0,0.2,14.0,26.2,9.9,10.0
3,UA,UA,ORD,33.0,2022-05-11 18:00:00,2022-05-11 20:51:00,85.3,0.0,0,0.0,9.6,73.0,80.9,9.9,10.0,67.7,0.0,0,0.0,0.0,0.0,26.2,9.9,10.0
3,AA,MQ,ORD,-3.0,2022-05-18 09:50:00,2022-05-18 12:40:00,55.0,0.177,100,0.0,8.7,49.0,100.0,7.1,10.0,60.2,0.0,0,0.0,5.8,250.0,84.3,9.9,10.0
3,UA,YX,ORD,-12.0,2022-05-18 10:37:00,2022-05-18 13:26:00,55.6,0.023,100,0.0,9.0,78.0,100.0,8.7,10.0,60.2,0.0,0,0.0,5.8,250.0,84.3,9.9,10.0
3,AA,MQ,ORD,-5.0,2022-05-18 13:35:00,2022-05-18 16:23:00,57.9,0.0,0,0.0,4.8,37.0,100.0,7.1,10.0,60.9,0.0,0,0.0,6.0,282.0,94.7,9.9,10.0
3,DL,9E,JFK,-17.0,2022-05-18 15:10:00,2022-05-18 16:25:00,71.9,0.0,0,0.0,7.9,234.0,1.5,9.9,10.0,60.9,0.0,0,0.0,6.0,282.0,94.7,9.9,10.0
3,UA,OO,ORD,-6.0,2022-05-18 14:04:00,2022-05-18 16:57:00,57.9,0.0,0,0.0,4.8,37.0,100.0,7.1,10.0,60.0,0.0,0,0.0,9.0,340.0,94.7,9.9,10.0
3,AA,YX,ORD,-14.0,2022-05-18 20:25:00,2022-05-18 23:15:00,60.4,0.0,0,0.0,6.3,341.0,100.0,6.9,10.0,53.0,0.0,0,0.0,0.0,0.0,100.0,9.9,10.0
3,B6,B6,JFK,-12.0,2022-05-18 21:45:00,2022-05-18 23:07:00,64.2,0.0,0,0.0,0.3,7.0,1.5,9.9,10.0,53.0,0.0,0,0.0,0.0,0.0,100.0,9.9,10.0
3,B6,B6,MCO,-2.0,2022-05-18 11:51:00,2022-05-18 14:36:00,88.6,0.0,0,0.0,2.8,26.0,9.3,9.9,60.0,61.9,0.0,0,0.0,5.0,282.0,84.3,9.9,10.0
3,DL,9E,JFK,-11.0,2022-05-18 20:30:00,2022-05-18 21:56:00,65.9,0.0,0,0.0,5.8,180.0,1.5,9.9,10.0,52.9,0.0,0,0.0,0.0,0.0,100.0,9.9,10.0
3,DL,9E,JFK,-23.0,2022-05-18 12:43:00,2022-05-18 14:04:00,69.1,0.0,0,0.0,5.8,330.0,1.5,9.9,10.0,61.1,0.0,0,0.0,6.1,270.0,84.3,9.9,10.0
3,UA,UA,ORD,-2.0,2022-05-18 18:00:00,2022-05-18 20:51:00,62.3,0.0,0,0.0,5.7,339.0,100.0,7.2,10.0,53.7,0.0,0,0.0,3.2,107.0,95.7,9.9,10.0
3,AA,MQ,ORD,-3.0,2022-05-25 09:50:00,2022-05-25 12:40:00,62.9,0.0,0,0.0,8.1,127.0,100.0,6.7,10.0,71.0,0.0,0,0.0,5.7,79.0,85.8,9.9,10.0
3,UA,YX,ORD,-7.0,2022-05-25 10:37:00,2022-05-25 13:26:00,65.0,0.0,0,0.0,7.3,128.0,100.0,5.3,10.0,71.0,0.0,0,0.0,5.7,79.0,85.8,9.9,10.0
3,AA,MQ,ORD,-7.0,2022-05-25 13:35:00,2022-05-25 16:23:00,75.9,0.0,0,0.0,13.5,157.0,92.8,9.6,10.0,73.2,0.0,0,0.0,9.0,101.0,88.5,9.9,10.0
3,DL,9E,JFK,-9.0,2022-05-25 15:10:00,2022-05-25 16:25:00,69.1,0.0,0,0.0,9.2,151.0,1.5,9.9,10.0,73.2,0.0,0,0.0,9.0,101.0,88.5,9.9,10.0
3,UA,OO,ORD,33.0,2022-05-25 14:04:00,2022-05-25 16:57:00,75.9,0.0,0,0.0,13.5,157.0,92.8,9.6,10.0,72.1,0.0,0,0.0,9.1,120.0,86.6,9.9,10.0
3,AA,YX,ORD,14.0,2022-05-25 20:25:00,2022-05-25 23:15:00,74.3,0.019,100,0.0,12.8,168.0,71.3,9.9,10.0,66.8,0.0,0,0.0,6.7,137.0,94.7,9.9,10.0
3,B6,B6,JFK,-14.0,2022-05-25 21:45:00,2022-05-25 23:07:00,57.7,0.0,0,0.0,3.2,118.0,0.8,9.9,10.0,66.8,0.0,0,0.0,6.7,137.0,94.7,9.9,10.0
3,B6,B6,MCO,-9.0,2022-05-25 11:51:00,2022-05-25 14:36:00,87.6,0.0,0,0.0,11.1,144.0,50.0,9.9,30.0,73.1,0.0,0,0.0,5.9,123.0,85.4,9.9,10.0
3,DL,9E,JFK,-5.0,2022-05-25 20:30:00,2022-05-25 21:56:00,59.0,0.0,0,0.0,7.0,121.0,1.5,9.9,10.0,66.8,0.0,0,0.0,7.8,111.0,94.7,9.9,10.0
3,DL,9E,JFK,-24.0,2022-05-25 12:43:00,2022-05-25 14:04:00,70.0,0.0,0,0.0,5.7,89.0,6.0,9.9,10.0,71.2,0.0,0,0.0,4.8,162.0,92.0,9.9,10.0
3,UA,UA,ORD,46.0,2022-05-25 18:00:00,2022-05-25 20:51:00,80.6,0.001,100,0.0,11.8,166.0,70.9,9.8,10.0,66.9,0.0,0,0.0,6.6,108.0,95.1,9.9,10.0
4,AA,MQ,ORD,-17.0,2022-05-05 09:50:00,2022-05-05 12:40:00,51.0,0.0,0,0.0,7.7,81.0,100.0,9.9,10.0,60.8,0.0,0,0.0,4.8,352.0,84.3,9.9,10.0
4,UA,G7,ORD,-23.0,2022-05-05 10:35:00,2022-05-05 13:25:00,52.3,0.0,0,0.0,6.3,58.0,94.0,9.9,10.0,60.8,0.0,0,0.0,4.8,352.0,84.3,9.9,10.0
4,AA,MQ,ORD,-10.0,2022-05-05 13:35:00,2022-05-05 16:23:00,52.0,0.055,100,0.0,8.2,39.0,100.0,6.4,10.0,62.0,0.0,0,0.0,9.1,290.0,84.3,9.9,10.0
4,DL,9E,JFK,-5.0,2022-05-05 15:10:00,2022-05-05 16:25:00,70.1,0.0,0,0.0,4.8,45.0,1.5,9.9,10.0,62.0,0.0,0,0.0,9.1,290.0,84.3,9.9,10.0
4,UA,OO,ORD,-5.0,2022-05-05 13:55:00,2022-05-05 16:48:00,52.0,0.055,100,0.0,8.2,39.0,100.0,6.4,10.0,61.9,0.0,0,0.0,9.1,339.0,84.3,9.9,10.0
4,AA,YX,ORD,-16.0,2022-05-05 20:25:00,2022-05-05 23:15:00,51.4,0.004,100,0.0,7.5,49.0,100.0,3.9,10.0,51.0,0.0,0,0.0,0.0,0.0,94.7,9.9,10.0
4,B6,B6,JFK,-24.0,2022-05-05 21:45:00,2022-05-05 23:07:00,62.2,0.0,0,0.0,5.7,266.0,1.5,9.9,10.0,51.0,0.0,0,0.0,0.0,0.0,94.7,9.9,10.0
4,UA,UA,ORD,-16.0,2022-05-05 19:32:00,2022-05-05 22:25:00,51.4,0.004,100,0.0,7.5,49.0,100.0,3.9,10.0,51.9,0.0,0,0.0,0.0,359.0,94.7,9.9,10.0
4,DL,9E,JFK,-25.0,2022-05-05 20:30:00,2022-05-05 21:56:00,64.1,0.0,0,0.0,0.2,6.0,1.5,9.9,10.0,51.9,0.0,0,0.0,0.0,359.0,94.7,9.9,10.0
4,B6,B6,MCO,6.0,2022-05-05 11:51:00,2022-05-05 14:36:00,89.9,0.0,0,0.0,6.8,335.0,3.5,9.9,60.0,61.9,0.0,0,0.0,5.8,299.0,84.3,9.9,10.0
4,DL,9E,JFK,-18.0,2022-05-05 12:43:00,2022-05-05 14:04:00,69.2,0.0,0,0.0,5.8,300.0,1.5,9.9,10.0,61.9,0.0,0,0.0,7.1,311.0,84.3,9.9,10.0
4,AA,MQ,ORD,-12.0,2022-05-12 09:50:00,2022-05-12 12:40:00,85.2,0.0,0,0.0,13.0,171.0,24.2,9.9,10.0,80.9,0.0,0,0.0,6.6,348.0,47.3,9.9,10.0
4,UA,YX,ORD,8.0,2022-05-12 10:37:00,2022-05-12 13:26:00,87.6,0.0,0,0.0,13.2,163.0,0.0,9.9,10.0,80.9,0.0,0,0.0,6.6,348.0,47.3,9.9,10.0
4,AA,MQ,ORD,-8.0,2022-05-12 13:35:00,2022-05-12 16:23:00,91.5,0.0,0,0.0,14.6,177.0,24.2,9.9,10.0,84.0,0.0,0,0.0,10.1,110.0,47.3,9.9,10.0
4,DL,9E,JFK,-7.0,2022-05-12 15:10:00,2022-05-12 16:25:00,70.2,0.0,0,0.0,3.6,263.0,2.7,9.9,10.0,84.0,0.0,0,0.0,10.1,110.0,47.3,9.9,10.0
4,UA,OO,ORD,102.0,2022-05-12 14:04:00,2022-05-12 16:57:00,91.5,0.0,0,0.0,14.6,177.0,24.2,9.9,10.0,83.8,0.0,0,0.0,8.1,59.0,84.3,9.9,10.0
4,AA,YX,ORD,-8.0,2022-05-12 20:25:00,2022-05-12 23:15:00,87.2,0.0,0,0.0,10.5,151.0,78.4,9.9,10.0,70.6,0.0,0,0.0,3.3,137.0,47.3,9.9,10.0
4,B6,B6,JFK,75.0,2022-05-12 21:45:00,2022-05-12 23:07:00,61.2,0.0,0,0.0,4.5,27.0,47.5,9.9,10.0,70.6,0.0,0,0.0,3.3,137.0,47.3,9.9,10.0
4,B6,B6,MCO,48.0,2022-05-12 11:51:00,2022-05-12 14:36:00,80.1,0.0,0,0.0,9.8,27.0,49.7,9.9,10.0,83.1,0.0,0,0.0,8.1,71.0,47.3,9.9,10.0
4,DL,9E,JFK,-16.0,2022-05-12 20:30:00,2022-05-12 21:56:00,63.1,0.0,0,0.0,0.1,0.0,0.4,9.9,10.0,67.6,0.0,0,0.0,4.5,98.0,84.3,9.9,10.0
4,DL,9E,JFK,-22.0,2022-05-12 12:43:00,2022-05-12 14:04:00,69.2,0.0,0,0.0,5.0,250.0,49.0,9.9,10.0,81.1,0.0,0,0.0,4.9,160.0,47.3,9.9,10.0
4,UA,UA,ORD,5.0,2022-05-12 18:00:00,2022-05-12 20:51:00,92.0,0.0,0,0.0,15.0,158.0,69.5,9.9,10.0,72.8,0.0,0,0.0,4.6,313.0,84.3,9.9,10.0
4,AA,MQ,ORD,15.0,2022-05-19 09:50:00,2022-05-19 12:40:00,69.6,0.0,0,0.0,7.7,223.0,89.0,7.0,5.0,58.9,0.075,100,0.0,6.0,287.0,100.0,4.1,10.0
4,UA,YX,ORD,64.0,2022-05-19 10:37:00,2022-05-19 13:26:00,75.1,0.0,0,0.0,7.5,227.0,78.4,9.7,5.0,58.9,0.075,100,0.0,6.0,287.0,100.0,4.1,10.0
4,AA,MQ,ORD,-4.0,2022-05-19 13:35:00,2022-05-19 16:23:00,82.9,0.0,0,0.0,11.8,200.0,89.0,9.9,30.0,56.9,0.0,0,0.0,19.2,290.0,100.0,9.9,10.0
4,DL,9E,JFK,-4.0,2022-05-19 15:10:00,2022-05-19 16:25:00,60.2,0.0,0,0.0,5.8,226.0,100.0,9.8,10.0,56.9,0.0,0,0.0,19.2,290.0,100.0,9.9,10.0
4,UA,OO,ORD,-6.0,2022-05-19 14:04:00,2022-05-19 16:57:00,82.9,0.0,0,0.0,11.8,200.0,89.0,9.9,30.0,57.8,0.0,0,0.0,11.5,299.0,100.0,9.9,10.0
4,AA,YX,ORD,1.0,2022-05-19 20:25:00,2022-05-19 23:15:00,83.3,0.0,0,0.0,17.0,177.0,78.4,9.9,10.0,50.0,0.0,0,0.0,5.6,88.0,47.3,9.8,10.0
4,B6,B6,JFK,-21.0,2022-05-19 21:45:00,2022-05-19 23:07:00,61.1,0.0,0,0.0,0.2,14.0,86.8,9.9,10.0,50.0,0.0,0,0.0,5.6,88.0,47.3,9.8,10.0
4,B6,B6,MCO,46.0,2022-05-19 11:51:00,2022-05-19 14:36:00,87.9,0.0,0,0.0,7.8,217.0,34.6,9.9,75.0,57.7,0.032,100,0.0,13.6,300.0,100.0,9.9,10.0
4,DL,9E,JFK,-9.0,2022-05-19 20:30:00,2022-05-19 21:56:00,63.1,0.0,0,0.0,4.5,146.0,30.9,9.9,10.0,51.1,0.0,0,0.0,3.2,107.0,48.4,9.9,10.0
4,DL,9E,JFK,-17.0,2022-05-19 12:43:00,2022-05-19 14:04:00,57.8,0.0,0,0.0,0.1,2.0,100.0,7.9,10.0,60.8,0.013,100,0.0,11.2,280.0,100.0,9.9,10.0
4,UA,UA,ORD,33.0,2022-05-19 18:00:00,2022-05-19 20:51:00,86.5,0.0,0,0.0,15.4,180.0,78.4,9.9,10.0,52.0,0.0,0,0.0,0.0,0.0,48.3,9.9,10.0
4,AA,MQ,ORD,1.0,2022-05-26 09:50:00,2022-05-26 12:40:00,73.7,0.0,0,0.0,10.3,204.0,96.2,9.9,10.0,76.8,0.0,0,0.0,14.8,170.0,89.5,9.9,10.0
4,UA,YX,ORD,-5.0,2022-05-26 10:37:00,2022-05-26 13:26:00,74.5,0.0,0,0.0,12.3,203.0,94.3,9.9,30.0,76.8,0.0,0,0.0,14.8,170.0,89.5,9.9,10.0
4,AA,MQ,ORD,-8.0,2022-05-26 13:35:00,2022-05-26 16:23:00,73.9,0.0,0,0.0,10.5,167.0,84.7,9.9,5.0,81.0,0.0,0,0.0,17.0,171.0,84.7,9.9,10.0
4,DL,9E,JFK,-13.0,2022-05-26 15:10:00,2022-05-26 16:25:00,68.1,0.0,0,0.0,9.3,169.0,95.0,9.9,10.0,81.0,0.0,0,0.0,17.0,171.0,84.7,9.9,10.0
4,UA,OO,ORD,-6.0,2022-05-26 14:04:00,2022-05-26 16:57:00,73.9,0.0,0,0.0,10.5,167.0,84.7,9.9,5.0,79.2,0.0,0,0.0,19.4,190.0,86.2,9.9,10.0
4,AA,YX,ORD,18.0,2022-05-26 20:25:00,2022-05-26 23:15:00,75.0,0.0,0,0.0,3.8,148.0,60.7,9.9,5.0,70.1,0.0,0,0.0,18.0,190.0,100.0,9.9,10.0
4,B6,B6,JFK,119.0,2022-05-26 21:45:00,2022-05-26 23:07:00,65.1,0.0,0,0.0,4.7,170.0,99.6,9.9,10.0,70.1,0.0,0,0.0,18.0,190.0,100.0,9.9,10.0
4,B6,B6,MCO,-16.0,2022-05-26 11:51:00,2022-05-26 14:36:00,87.0,0.0,0,0.0,11.2,164.0,30.4,9.9,10.0,80.9,0.0,0,0.0,13.7,170.0,85.0,9.9,10.0
4,DL,9E,JFK,33.0,2022-05-26 20:30:00,2022-05-26 21:56:00,65.0,0.0,0,0.0,4.8,180.0,100.0,9.9,10.0,69.2,0.0,0,0.0,12.8,180.0,85.7,9.9,10.0
4,DL,9E,JFK,28.0,2022-05-26 12:43:00,2022-05-26 14:04:00,69.2,0.0,0,0.0,10.3,190.0,29.7,9.9,10.0,78.1,0.0,0,0.0,16.0,170.0,87.7,9.9,10.0
4,UA,UA,ORD,13.0,2022-05-26 18:00:00,2022-05-26 20:51:00,78.3,0.0,0,0.0,9.6,185.0,69.5,9.9,10.0,70.2,0.0,0,0.0,17.2,180.0,85.7,9.9,10.0
5,AA,MQ,ORD,-9.0,2022-05-06 09:50:00,2022-05-06 12:40:00,51.4,0.011,100,0.0,18.6,48.0,100.0,2.1,10.0,59.2,0.0,0,0.0,6.9,42.0,94.7,9.9,10.0
5,UA,YX,ORD,-1.0,2022-05-06 10:37:00,2022-05-06 13:26:00,51.6,0.029,100,0.0,17.2,45.0,100.0,2.2,10.0,59.2,0.0,0,0.0,6.9,42.0,94.7,9.9,10.0
5,AA,MQ,ORD,-12.0,2022-05-06 13:35:00,2022-05-06 16:23:00,50.4,0.041,100,0.0,24.1,55.0,100.0,2.4,10.0,62.1,0.0,0,0.0,6.0,78.0,94.7,9.9,10.0
5,DL,9E,JFK,21.0,2022-05-06 15:10:00,2022-05-06 16:25:00,56.0,0.021,100,0.0,3.5,128.0,100.0,7.8,10.0,62.1,0.0,0,0.0,6.0,78.0,94.7,9.9,10.0
5,UA,OO,ORD,21.0,2022-05-06 14:04:00,2022-05-06 16:57:00,50.4,0.041,100,0.0,24.1,55.0,100.0,2.4,10.0,62.1,0.0,0,0.0,5.0,98.0,94.7,9.9,10.0
5,AA,YX,ORD,-9.0,2022-05-06 20:25:00,2022-05-06 23:15:00,51.8,0.0,0,0.0,12.8,13.0,100.0,9.9,10.0,53.8,0.0,0,0.0,5.9,31.0,84.3,9.9,10.0
5,B6,B6,JFK,-16.0,2022-05-06 21:45:00,2022-05-06 23:07:00,51.1,0.002,100,0.0,9.0,40.0,100.0,8.5,10.0,53.8,0.0,0,0.0,5.9,31.0,84.3,9.9,10.0
5,B6,B6,MCO,112.0,2022-05-06 11:51:00,2022-05-06 14:36:00,88.0,0.0,0,0.0,12.7,223.0,9.4,9.9,10.0,61.2,0.0,0,0.0,8.2,87.0,94.7,9.9,10.0
5,DL,9E,JFK,-30.0,2022-05-06 20:30:00,2022-05-06 21:56:00,51.1,0.003,100,0.0,9.2,82.0,100.0,6.8,10.0,54.8,0.0,0,0.0,7.9,22.0,89.3,9.9,10.0
5,DL,9E,JFK,-17.0,2022-05-06 12:43:00,2022-05-06 14:04:00,57.8,0.001,100,0.0,5.9,91.0,100.0,9.6,10.0,61.2,0.0,0,0.0,8.0,90.0,94.7,9.9,10.0
5,UA,UA,ORD,-15.0,2022-05-06 18:06:00,2022-05-06 20:57:00,52.3,0.013,100,0.0,11.0,18.0,100.0,9.9,10.0,56.8,0.0,0,0.0,6.9,31.0,94.7,9.9,10.0
5,AA,MQ,ORD,0.0,2022-05-13 09:50:00,2022-05-13 12:40:00,82.5,0.0,0,0.0,9.3,199.0,44.0,9.9,10.0,78.2,0.0,0,0.0,8.1,135.0,48.8,9.9,10.0
5,UA,YX,ORD,-4.0,2022-05-13 10:37:00,2022-05-13 13:26:00,84.6,0.0,0,0.0,9.6,212.0,44.0,9.9,10.0,78.2,0.0,0,0.0,8.1,135.0,48.8,9.9,10.0
5,AA,MQ,ORD,0.0,2022-05-13 13:35:00,2022-05-13 16:23:00,90.0,0.0,0,0.0,10.9,171.0,24.2,9.9,10.0,82.2,0.0,0,0.0,10.1,189.0,85.6,9.9,30.0
5,UA,OO,ORD,-5.0,2022-05-13 14:04:00,2022-05-13 16:57:00,90.0,0.0,0,0.0,10.9,171.0,24.2,9.9,10.0,81.0,0.0,0,0.0,8.9,170.0,50.8,9.9,30.0
5,AA,YX,ORD,26.0,2022-05-13 20:25:00,2022-05-13 23:15:00,86.6,0.0,0,0.0,6.8,70.0,78.4,9.9,10.0,71.6,0.0,0,0.0,4.6,157.0,47.3,9.9,10.0
5,B6,B6,JFK,25.0,2022-05-13 21:45:00,2022-05-13 23:07:00,59.2,0.0,0,0.0,5.5,271.0,100.0,7.7,10.0,71.6,0.0,0,0.0,4.6,157.0,47.3,9.9,10.0
5,B6,B6,MCO,24.0,2022-05-13 11:51:00,2022-05-13 14:36:00,79.9,0.0,0,0.0,4.2,84.0,48.7,9.9,10.0,82.2,0.0,0,0.0,8.0,131.0,49.7,9.9,10.0
5,DL,9E,JFK,33.0,2022-05-13 20:30:00,2022-05-13 21:56:00,62.2,0.001,100,0.0,5.6,144.0,100.0,8.4,10.0,74.5,0.0,0,0.0,6.6,175.0,26.2,9.9,10.0
5,DL,9E,JFK,-20.0,2022-05-13 12:43:00,2022-05-13 14:04:00,68.9,0.0,0,0.0,9.4,32.0,87.8,9.9,10.0,81.0,0.0,0,0.0,4.7,132.0,29.6,9.9,10.0
5,UA,UA,ORD,-8.0,2022-05-13 18:00:00,2022-05-13 20:51:00,90.8,0.0,0,0.0,10.3,159.0,78.4,9.9,10.0,75.5,0.0,0,0.0,4.5,165.0,47.3,9.9,10.0
5,AA,MQ,ORD,2.0,2022-05-20 09:50:00,2022-05-20 12:40:00,79.5,0.0,0,0.0,19.1,195.0,88.8,9.9,8.0,73.2,0.0,0,0.0,8.2,218.0,89.5,9.9,10.0
5,UA,YX,ORD,-20.0,2022-05-20 10:37:00,2022-05-20 13:26:00,80.5,0.0,0,0.0,15.6,235.0,90.7,9.9,15.0,73.2,0.0,0,0.0,8.2,218.0,89.5,9.9,10.0
5,AA,MQ,ORD,3.0,2022-05-20 13:35:00,2022-05-20 16:23:00,82.1,0.0,0,0.0,17.6,211.0,100.0,9.9,15.0,79.2,0.0,0,0.0,11.4,170.0,85.6,9.9,10.0
5,DL,9E,JFK,-15.0,2022-05-20 15:10:00,2022-05-20 16:25:00,69.0,0.0,0,0.0,12.5,69.0,50.6,8.7,10.0,79.2,0.0,0,0.0,11.4,170.0,85.6,9.9,10.0
5,UA,OO,ORD,6.0,2022-05-20 14:04:00,2022-05-20 16:57:00,82.1,0.0,0,0.0,17.6,211.0,100.0,9.9,15.0,82.1,0.0,0,0.0,14.6,160.0,64.7,9.9,10.0
5,AA,YX,ORD,21.0,2022-05-20 20:25:00,2022-05-20 23:15:00,69.8,0.0,0,0.0,10.7,26.0,89.0,9.9,10.0,71.0,0.0,0,0.0,7.8,179.0,84.3,9.9,5.0
5,B6,B6,JFK,73.0,2022-05-20 21:45:00,2022-05-20 23:07:00,64.9,0.0,0,0.0,5.7,60.0,100.0,6.0,10.0,71.0,0.0,0,0.0,7.8,179.0,84.3,9.9,5.0
5,B6,B6,MCO,-12.0,2022-05-20 11:51:00,2022-05-20 14:36:00,80.5,0.0,0,0.0,7.1,146.0,7.2,9.9,3.0,77.1,0.0,0,0.0,15.6,151.0,85.6,9.9,10.0
5,DL,9E,JFK,-22.0,2022-05-20 12:43:00,2022-05-20 14:04:00,65.7,0.0,0,0.0,9.0,50.0,82.6,9.7,10.0,71.3,0.011,100,0.0,8.4,161.0,99.6,9.9,3.0
5,UA,UA,ORD,-9.0,2022-05-20 18:00:00,2022-05-20 20:51:00,84.8,0.0,0,0.0,17.4,257.0,91.5,9.9,60.0,73.2,0.0,0,0.0,12.6,179.0,84.3,9.9,5.0
5,AA,MQ,ORD,-2.0,2022-05-27 09:50:00,2022-05-27 12:40:00,55.1,0.022,100,0.0,12.8,10.0,100.0,9.1,10.0,73.0,0.001,100,0.0,12.5,194.0,99.8,9.9,10.0
5,UA,YX,ORD,-10.0,2022-05-27 10:37:00,2022-05-27 13:26:00,55.9,0.025,100,0.0,16.4,355.0,100.0,9.2,10.0,73.0,0.001,100,0.0,12.5,194.0,99.8,9.9,10.0
