DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_temp,ORGIN_WTH_feelslike,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_preciptype,ORGIN_WTH_snow,ORGIN_WTH_windgust,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_severerisk,ORGIN_WTH_conditions,DEST_WTH_temp,DEST_WTH_feelslike,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_preciptype,DEST_WTH_snow,DEST_WTH_windgust,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_severerisk,DEST_WTH_conditions
6,AA,MQ,3518,ORD,SYR,1642.0,0.0,0,0,N,607,,,,0,105.0,2022-12-17 13:57:00,2022-12-17 16:42:00,24.6,12.2,0.0,0,,0.0,23.0,14.9,249.0,100.0,9.9,10.0,Overcast,34.1,27.4,0.0,0,,0.0,16.1,8.0,250.0,100.0,9.9,10.0,Overcast
6,UA,ZW,3819,ORD,SYR,1626.0,-1.0,0,0,N,607,,,,0,117.0,2022-12-17 13:30:00,2022-12-17 16:27:00,24.6,12.2,0.0,0,,0.0,23.0,14.9,249.0,100.0,9.9,10.0,Overcast,35.0,26.9,0.0,0,,0.0,17.2,11.2,269.0,89.3,9.9,10.0,Partially cloudy
6,AA,YX,4337,ORD,SYR,2249.0,44.0,0,0,N,607,0.0,44.0,0.0,0,110.0,2022-12-17 19:15:00,2022-12-17 22:05:00,23.2,11.1,0.0,0,,0.0,24.0,13.3,265.0,100.0,9.9,10.0,Overcast,33.1,26.9,0.0,0,,0.0,10.3,6.9,230.0,100.0,8.7,10.0,Overcast
6,B6,B6,116,JFK,SYR,1810.0,209.0,0,0,N,209,0.0,33.0,0.0,0,71.0,2022-12-17 13:30:00,2022-12-17 14:41:00,43.3,37.2,0.0,0,,0.0,23.0,11.5,278.0,60.4,9.9,10.0,Partially cloudy,35.0,26.8,0.0,0,,0.0,20.8,11.4,270.0,100.0,9.9,10.0,Overcast
6,B6,B6,16,JFK,SYR,1035.0,75.0,0,0,N,209,0.0,19.0,32.0,0,70.0,2022-12-17 08:10:00,2022-12-17 09:20:00,38.3,35.9,0.0,0,,0.0,20.8,3.4,326.0,78.4,9.9,10.0,Partially cloudy,34.0,27.3,0.0,0,,0.0,10.3,8.0,240.0,89.3,9.9,10.0,Partially cloudy
6,B6,B6,2516,JFK,SYR,25.0,45.0,0,0,N,209,0.0,9.0,17.0,0,71.0,2022-12-17 22:29:00,2022-12-17 23:40:00,38.3,31.1,0.0,0,,0.0,18.3,10.9,287.0,7.2,9.9,10.0,Clear,32.0,25.6,0.0,0,,0.0,12.8,6.9,231.0,100.0,8.7,10.0,Overcast
6,DL,9E,5090,JFK,SYR,2354.0,-4.0,0,0,N,209,,,,0,88.0,2022-12-17 22:30:00,2022-12-17 23:58:00,38.3,31.1,0.0,0,,0.0,18.3,10.9,287.0,7.2,9.9,10.0,Clear,32.0,25.6,0.0,0,,0.0,12.8,6.9,231.0,100.0,8.7,10.0,Overcast
6,UA,UA,2645,ORD,SYR,2349.0,-8.0,0,0,N,607,,,,0,107.0,2022-12-17 21:10:00,2022-12-17 23:57:00,22.1,8.8,0.0,0,,0.0,28.1,15.2,268.0,100.0,9.8,10.0,Overcast,32.0,25.6,0.0,0,,0.0,12.8,6.9,231.0,100.0,8.7,10.0,Overcast
6,B6,B6,656,MCO,SYR,1912.0,17.0,0,0,N,1053,0.0,0.0,10.0,0,161.0,2022-12-17 16:14:00,2022-12-17 18:55:00,69.2,69.2,0.0,0,,0.0,3.4,4.7,102.0,100.0,9.9,10.0,Overcast,34.0,28.7,0.0,0,,0.0,11.4,5.9,221.0,100.0,9.9,10.0,Overcast
6,DL,9E,5114,JFK,SYR,1738.0,-10.0,0,0,N,209,,,,0,88.0,2022-12-17 16:20:00,2022-12-17 17:48:00,42.2,35.8,0.0,0,,0.0,28.9,11.3,270.0,60.4,9.9,10.0,Partially cloudy,34.0,34.0,0.0,0,,0.0,12.8,0.3,352.0,99.8,9.9,10.0,Overcast
6,DL,9E,5202,JFK,SYR,1110.0,-4.0,0,0,N,209,,,,0,84.0,2022-12-17 09:50:00,2022-12-17 11:14:00,41.3,34.4,0.0,0,,0.0,23.0,12.1,275.0,7.2,9.9,10.0,Clear,35.0,26.9,0.0,0,,0.0,11.4,11.3,250.0,100.0,9.9,10.0,Overcast
6,WN,WN,1149,MCO,SYR,1407.0,2.0,0,0,N,1053,,,,0,160.0,2022-12-17 11:25:00,2022-12-17 14:05:00,65.2,65.2,0.0,0,,0.0,8.1,8.0,30.0,5.3,9.9,10.0,Clear,35.9,27.0,0.0,0,,0.0,19.5,13.9,260.0,100.0,9.9,10.0,Overcast
6,AA,YX,4337,ORD,SYR,2236.0,173.0,0,0,N,607,130.0,0.0,43.0,0,108.0,2022-12-24 16:55:00,2022-12-24 19:43:00,12.4,-5.6,0.0,0,,0.0,35.7,19.6,270.0,6.2,9.9,10.0,Clear,12.8,-5.0,0.0,0,,0.0,30.0,19.4,210.0,100.0,9.9,10.0,Overcast
6,B6,B6,116,JFK,SYR,1918.0,270.0,0,0,N,209,0.0,10.0,246.0,0,73.0,2022-12-24 13:35:00,2022-12-24 14:48:00,14.0,0.3,0.0,0,,0.0,25.1,11.8,272.0,33.2,9.9,10.0,Partially cloudy,12.8,-4.9,0.0,0,,0.0,31.8,19.4,210.0,89.2,9.9,10.0,Partially cloudy
6,B6,B6,2516,JFK,SYR,211.0,151.0,0,0,N,209,0.0,0.0,67.0,0,71.0,2022-12-24 22:29:00,2022-12-24 23:40:00,14.3,2.7,0.0,0,,0.0,23.3,8.8,260.0,7.2,9.9,10.0,Clear,14.0,-3.5,0.0,0,,0.0,32.5,19.5,209.0,89.2,9.9,10.0,Partially cloudy
6,B6,B6,656,MCO,SYR,1937.0,69.0,0,0,N,1053,0.0,6.0,45.0,0,163.0,2022-12-24 15:45:00,2022-12-24 18:28:00,44.8,39.9,0.0,0,,0.0,8.1,9.3,309.0,9.4,9.9,10.0,Clear,12.8,-5.8,0.0,0,,0.0,30.6,21.7,200.0,100.0,8.7,10.0,Overcast
6,DL,9E,5190,JFK,SYR,,,1,0,N,209,,,,0,91.0,2022-12-24 21:10:00,2022-12-24 22:41:00,15.2,-0.1,0.0,0,,0.0,26.3,15.2,248.0,7.2,9.9,10.0,Clear,14.0,-4.7,0.0,0,,0.0,36.8,22.7,219.0,87.4,9.9,10.0,Partially cloudy
6,UA,UA,1998,ORD,SYR,2204.0,56.0,0,0,N,607,11.0,23.0,22.0,0,113.0,2022-12-24 18:15:00,2022-12-24 21:08:00,12.0,-6.6,0.0,0,,0.0,35.3,21.0,272.0,0.0,9.9,10.0,Clear,12.8,-4.4,0.0,0,,0.0,28.9,18.1,220.0,99.0,9.9,10.0,Overcast
6,UA,ZW,3819,ORD,SYR,1828.0,121.0,0,0,N,607,12.0,0.0,109.0,0,117.0,2022-12-24 13:30:00,2022-12-24 16:27:00,12.2,-6.7,0.0,0,,0.0,34.5,22.0,263.0,24.2,9.9,10.0,Partially cloudy,12.8,-5.3,0.0,0,,0.0,37.8,20.5,210.0,89.4,9.9,10.0,Partially cloudy
6,WN,WN,1149,MCO,SYR,1454.0,49.0,0,0,N,1053,0.0,0.0,48.0,0,160.0,2022-12-24 11:25:00,2022-12-24 14:05:00,38.1,32.2,0.0,0,,0.0,13.9,8.2,310.0,5.3,9.9,10.0,Clear,11.9,-4.6,0.0,0,,0.0,33.4,16.1,210.0,88.0,9.9,10.0,Partially cloudy
6,AA,YX,4337,ORD,SYR,1939.0,-4.0,0,0,N,607,,,,0,108.0,2022-12-31 16:55:00,2022-12-31 19:43:00,37.0,32.1,0.0,0,,0.0,5.8,6.2,114.0,90.4,9.9,10.0,Overcast,52.9,52.9,0.039,100,rain,0.0,13.9,5.8,209.0,100.0,6.1,10.0,"Rain, Overcast"
6,B6,B6,116,JFK,SYR,1447.0,-1.0,0,0,N,209,,,,0,73.0,2022-12-31 13:35:00,2022-12-31 14:48:00,51.5,51.5,0.01,100,rain,0.0,4.7,1.3,31.0,100.0,1.7,10.0,"Rain, Overcast",56.7,56.7,0.001,100,rain,0.0,12.8,6.8,169.0,99.7,9.8,10.0,"Rain, Overcast"
6,B6,B6,2516,JFK,SYR,2328.0,-13.0,0,0,N,209,,,,0,71.0,2022-12-31 22:30:00,2022-12-31 23:41:00,52.1,52.1,0.112,100,rain,0.0,11.4,0.0,0.0,100.0,2.3,10.0,"Rain, Overcast",49.9,44.8,0.012,100,rain,0.0,16.1,13.9,270.0,100.0,3.2,10.0,"Rain, Overcast"
6,B6,B6,656,MCO,SYR,1901.0,33.0,0,0,N,1053,0.0,0.0,26.0,0,163.0,2022-12-31 15:45:00,2022-12-31 18:28:00,74.1,74.1,0.0,0,,0.0,13.9,5.6,241.0,31.5,9.9,10.0,Partially cloudy,51.9,51.9,0.011,100,rain,0.0,12.8,4.6,95.0,100.0,9.7,10.0,"Rain, Overcast"
6,DL,9E,5190,JFK,SYR,2247.0,6.0,0,0,N,209,,,,0,91.0,2022-12-31 21:10:00,2022-12-31 22:41:00,53.0,53.0,0.041,100,rain,0.0,10.3,5.1,269.0,100.0,2.9,10.0,"Rain, Overcast",51.9,51.9,0.001,100,rain,0.0,16.1,13.7,271.0,100.0,9.7,10.0,"Rain, Overcast"
6,UA,UA,1998,ORD,SYR,2044.0,-24.0,0,0,N,607,,,,0,113.0,2022-12-31 18:15:00,2022-12-31 21:08:00,35.4,31.8,0.0,0,,0.0,6.9,4.2,90.0,94.6,9.9,10.0,Overcast,51.9,51.9,0.01,100,rain,0.0,15.0,7.9,241.0,100.0,6.7,10.0,"Rain, Overcast"
6,UA,ZW,3819,ORD,SYR,1616.0,-11.0,0,0,N,607,,,,0,117.0,2022-12-31 13:30:00,2022-12-31 16:27:00,37.6,37.6,0.0,0,,0.0,3.4,0.8,300.0,83.7,9.9,10.0,Partially cloudy,52.9,52.9,0.02,100,rain,0.0,13.9,5.8,120.0,100.0,5.0,10.0,"Rain, Overcast"
6,WN,WN,1149,MCO,SYR,1412.0,7.0,0,0,N,1053,,,,0,160.0,2022-12-31 11:25:00,2022-12-31 14:05:00,71.9,71.9,0.0,0,,0.0,9.2,10.4,189.0,100.0,9.2,10.0,Overcast,56.7,56.7,0.0,0,,0.0,12.8,4.7,130.0,100.0,9.9,10.0,Overcast
7,AA,MQ,3392,ORD,SYR,1922.0,-11.0,0,0,N,607,,,,0,108.0,2022-12-04 16:45:00,2022-12-04 19:33:00,37.1,29.9,0.0,0,,0.0,21.9,10.4,207.0,24.2,9.9,10.0,Partially cloudy,30.6,25.9,0.0,0,,0.0,13.0,4.5,166.0,26.2,9.9,10.0,Partially cloudy
7,AA,MQ,3518,ORD,SYR,1609.0,20.0,0,0,N,607,0.0,0.0,0.0,0,112.0,2022-12-04 12:57:00,2022-12-04 15:49:00,37.8,28.6,0.0,0,,0.0,24.5,16.4,235.0,18.0,9.9,10.0,Clear,37.0,30.4,0.0,0,,0.0,14.3,9.0,200.0,47.3,9.9,10.0,Partially cloudy
7,B6,B6,116,JFK,SYR,1435.0,-11.0,0,0,N,209,,,,0,71.0,2022-12-04 13:35:00,2022-12-04 14:46:00,45.0,45.0,0.0,0,,0.0,11.9,2.8,333.0,19.3,9.9,10.0,Clear,37.1,29.9,0.0,0,,0.0,16.1,10.3,210.0,87.7,9.9,10.0,Partially cloudy
7,B6,B6,16,JFK,SYR,919.0,-1.0,0,0,N,209,,,,0,70.0,2022-12-04 08:10:00,2022-12-04 09:20:00,39.2,33.0,0.0,0,,0.0,13.6,9.2,330.0,7.2,9.9,10.0,Clear,34.9,24.8,0.0,0,,0.0,17.9,16.7,250.0,89.6,9.9,10.0,Partially cloudy
7,DL,9E,5202,JFK,SYR,939.0,7.0,0,0,N,209,,,,0,87.0,2022-12-04 08:05:00,2022-12-04 09:32:00,39.2,33.0,0.0,0,,0.0,13.6,9.2,330.0,7.2,9.9,10.0,Clear,35.8,27.4,0.0,0,,0.0,14.8,12.4,251.0,89.6,9.9,10.0,Partially cloudy
7,B6,B6,2516,JFK,SYR,2359.0,19.0,0,0,N,209,0.0,0.0,0.0,0,71.0,2022-12-04 22:29:00,2022-12-04 23:40:00,40.1,35.9,0.0,0,,0.0,11.4,6.0,270.0,7.2,9.9,10.0,Clear,31.8,26.2,0.0,0,,0.0,14.3,5.8,219.0,47.3,9.9,10.0,Partially cloudy
7,DL,9E,5090,JFK,SYR,2341.0,-17.0,0,0,N,209,,,,0,88.0,2022-12-04 22:30:00,2022-12-04 23:58:00,40.1,35.9,0.0,0,,0.0,11.4,6.0,270.0,7.2,9.9,10.0,Clear,31.8,26.2,0.0,0,,0.0,14.3,5.8,219.0,47.3,9.9,10.0,Partially cloudy
7,B6,B6,656,MCO,SYR,1830.0,34.0,0,0,N,1053,0.0,13.0,0.0,0,161.0,2022-12-04 15:15:00,2022-12-04 17:56:00,79.2,79.2,0.0,0,,0.0,5.4,5.0,356.0,3.2,9.9,10.0,Clear,31.8,28.6,0.0,0,,0.0,4.3,3.4,169.0,26.2,9.9,10.0,Partially cloudy
7,DL,9E,5114,JFK,SYR,1739.0,-1.0,0,0,N,209,,,,0,85.0,2022-12-04 16:15:00,2022-12-04 17:40:00,44.3,41.4,0.0,0,,0.0,10.3,5.2,300.0,23.8,9.9,10.0,Partially cloudy,31.8,28.6,0.0,0,,0.0,4.3,3.4,169.0,26.2,9.9,10.0,Partially cloudy
7,UA,UA,1998,ORD,SYR,2058.0,-6.0,0,0,N,607,,,,0,114.0,2022-12-04 18:10:00,2022-12-04 21:04:00,35.5,27.6,0.0,0,,0.0,26.4,11.2,207.0,18.0,9.9,10.0,Clear,30.6,24.9,0.0,0,,0.0,13.2,5.6,197.0,26.2,9.9,10.0,Partially cloudy
7,UA,OO,5271,ORD,SYR,1656.0,7.0,0,0,N,607,,,,0,110.0,2022-12-04 13:59:00,2022-12-04 16:49:00,39.5,31.8,0.0,0,,0.0,23.0,13.2,240.0,18.0,9.9,10.0,Clear,34.8,34.8,0.0,0,,0.0,8.1,0.0,3.0,26.2,9.9,10.0,Partially cloudy
7,AA,MQ,3392,ORD,SYR,1934.0,1.0,0,0,N,607,,,,0,108.0,2022-12-11 16:45:00,2022-12-11 19:33:00,38.3,38.3,0.0,0,,0.0,6.9,1.6,1.0,100.0,9.9,10.0,Overcast,32.0,28.8,0.016,100,"rain,snow",0.05,8.1,3.4,90.0,100.0,6.2,10.0,"Snow, Rain, Overcast"
7,AA,MQ,3518,ORD,SYR,1535.0,-14.0,0,0,N,607,,,,0,112.0,2022-12-11 12:57:00,2022-12-11 15:49:00,38.3,33.5,0.0,0,,0.0,10.3,6.4,311.0,100.0,9.9,10.0,Overcast,32.0,25.6,0.012,100,"rain,snow",0.05,11.4,6.9,80.0,100.0,1.3,10.0,"Snow, Rain, Overcast"
7,B6,B6,116,JFK,SYR,1521.0,35.0,0,0,N,209,0.0,6.0,20.0,0,71.0,2022-12-11 13:35:00,2022-12-11 14:46:00,39.8,33.5,0.0,0,rain,0.0,18.3,9.8,60.0,100.0,9.9,10.0,Overcast,32.0,26.4,0.012,100,"rain,snow",0.05,10.3,5.8,71.0,100.0,2.5,10.0,"Snow, Rain, Overcast"
7,B6,B6,16,JFK,SYR,924.0,4.0,0,0,N,209,,,,0,70.0,2022-12-11 08:10:00,2022-12-11 09:20:00,38.0,30.0,0.0,0,,0.0,20.8,13.0,63.0,97.0,9.9,10.0,Overcast,29.9,22.2,0.001,100,"rain,snow",0.05,5.8,8.1,81.0,100.0,9.8,10.0,"Snow, Rain, Overcast"
7,DL,9E,5202,JFK,SYR,917.0,-15.0,0,0,N,209,,,,0,87.0,2022-12-11 08:05:00,2022-12-11 09:32:00,38.0,30.0,0.0,0,,0.0,20.8,13.0,63.0,97.0,9.9,10.0,Overcast,29.9,22.3,0.026,100,"rain,snow",0.05,4.7,8.0,72.0,100.0,0.6,10.0,"Snow, Rain, Overcast"
7,B6,B6,2516,JFK,SYR,2354.0,14.0,0,0,N,209,,,,0,71.0,2022-12-11 22:29:00,2022-12-11 23:40:00,34.1,29.4,0.007,100,snow,0.08,13.9,5.1,8.0,100.0,3.3,10.0,"Snow, Overcast",32.0,26.4,0.0,0,"rain,snow",0.05,8.1,5.7,321.0,100.0,6.2,10.0,Overcast
7,DL,9E,5090,JFK,SYR,1.0,3.0,0,0,N,209,,,,0,88.0,2022-12-11 22:30:00,2022-12-11 23:58:00,34.1,29.4,0.007,100,snow,0.08,13.9,5.1,8.0,100.0,3.3,10.0,"Snow, Overcast",32.0,26.4,0.0,0,"rain,snow",0.05,8.1,5.7,321.0,100.0,6.2,10.0,Overcast
7,B6,B6,656,MCO,SYR,1825.0,29.0,0,0,N,1053,0.0,0.0,11.0,0,161.0,2022-12-11 15:15:00,2022-12-11 17:56:00,69.6,69.6,0.0,0,,0.0,6.9,8.1,331.0,98.7,9.9,10.0,Overcast,32.0,27.4,0.025,100,"rain,snow",0.05,10.3,4.6,70.0,100.0,4.9,10.0,"Snow, Rain, Overcast"
7,DL,9E,5114,JFK,SYR,1731.0,-9.0,0,0,N,209,,,,0,85.0,2022-12-11 16:15:00,2022-12-11 17:40:00,38.3,32.1,0.028,100,rain,0.0,18.3,8.7,65.0,100.0,5.3,10.0,"Rain, Overcast",32.0,27.4,0.025,100,"rain,snow",0.05,10.3,4.6,70.0,100.0,4.9,10.0,"Snow, Rain, Overcast"
7,UA,UA,1998,ORD,SYR,2046.0,-18.0,0,0,N,607,,,,0,114.0,2022-12-11 18:10:00,2022-12-11 21:04:00,38.6,38.6,0.0,0,,0.0,6.9,1.9,353.0,100.0,9.9,10.0,Overcast,32.0,28.8,0.0,0,"rain,snow",0.05,6.9,3.4,31.0,100.0,5.0,10.0,Overcast
7,UA,OO,5271,ORD,SYR,1826.0,97.0,0,0,N,607,0.0,0.0,97.0,0,110.0,2022-12-11 13:59:00,2022-12-11 16:49:00,38.4,33.9,0.0,0,,0.0,8.1,6.1,294.0,100.0,9.9,10.0,Overcast,32.0,26.4,0.016,100,"rain,snow",0.05,11.4,5.7,81.0,100.0,1.3,10.0,"Snow, Rain, Overcast"
7,AA,MQ,3392,ORD,SYR,2045.0,-12.0,0,0,N,607,,,,0,112.0,2022-12-18 18:05:00,2022-12-18 20:57:00,17.9,4.4,0.0,0,,0.0,24.2,13.1,258.0,24.2,9.9,10.0,Partially cloudy,32.0,21.6,0.0,0,,0.0,23.0,14.8,250.0,89.4,9.9,10.0,Partially cloudy
7,AA,MQ,3518,ORD,SYR,1623.0,21.0,0,0,N,607,0.0,0.0,0.0,0,117.0,2022-12-18 13:05:00,2022-12-18 16:02:00,20.0,6.1,0.0,0,,0.0,22.4,15.4,249.0,24.2,9.9,10.0,Partially cloudy,33.2,22.7,0.0,0,,0.0,20.8,16.0,240.0,89.4,8.7,10.0,Partially cloudy
7,UA,ZW,3819,ORD,SYR,1627.0,0.0,0,0,N,607,,,,0,117.0,2022-12-18 13:30:00,2022-12-18 16:27:00,20.2,6.9,0.0,0,,0.0,21.9,14.2,250.0,24.2,9.9,10.0,Partially cloudy,33.2,22.7,0.0,0,,0.0,20.8,16.0,240.0,89.4,8.7,10.0,Partially cloudy
7,B6,B6,116,JFK,SYR,1554.0,73.0,0,0,N,209,0.0,0.0,49.0,0,71.0,2022-12-18 13:30:00,2022-12-18 14:41:00,39.8,33.2,0.0,0,,0.0,17.2,10.4,307.0,88.8,9.9,10.0,Partially cloudy,34.0,24.2,0.0,0,,0.0,27.7,15.0,250.0,100.0,9.9,10.0,Overcast
7,B6,B6,16,JFK,SYR,948.0,28.0,0,0,N,209,0.0,0.0,14.0,0,70.0,2022-12-18 08:10:00,2022-12-18 09:20:00,33.4,26.5,0.0,0,,0.0,16.1,8.1,275.0,13.4,9.9,10.0,Clear,29.9,21.6,0.0,0,"rain,snow",0.13,16.1,9.1,220.0,100.0,8.7,10.0,Overcast
7,B6,B6,2516,JFK,SYR,20.0,40.0,0,0,N,209,0.0,3.0,26.0,0,71.0,2022-12-18 22:29:00,2022-12-18 23:40:00,34.3,24.6,0.0,0,,0.0,23.0,15.0,270.0,7.2,9.9,10.0,Clear,32.0,19.5,0.0,0,,0.0,30.0,21.6,260.0,89.4,8.6,10.0,Partially cloudy
7,DL,9E,5090,JFK,SYR,2345.0,-13.0,0,0,N,209,,,,0,88.0,2022-12-18 22:30:00,2022-12-18 23:58:00,34.3,24.6,0.0,0,,0.0,23.0,15.0,270.0,7.2,9.9,10.0,Clear,32.0,19.5,0.0,0,,0.0,30.0,21.6,260.0,89.4,8.6,10.0,Partially cloudy
7,UA,UA,2645,ORD,SYR,2337.0,-20.0,0,0,N,607,,,,0,107.0,2022-12-18 21:10:00,2022-12-18 23:57:00,16.0,3.4,0.0,0,,0.0,16.1,10.7,283.0,0.0,9.9,10.0,Clear,32.0,19.5,0.0,0,,0.0,30.0,21.6,260.0,89.4,8.6,10.0,Partially cloudy
7,B6,B6,656,MCO,SYR,1854.0,-1.0,0,0,N,1053,,,,0,161.0,2022-12-18 16:14:00,2022-12-18 18:55:00,66.0,66.0,0.0,0,,0.0,8.1,9.3,357.0,9.4,9.9,10.0,Clear,30.8,20.6,0.0,0,,0.0,18.3,13.7,240.0,87.9,9.9,10.0,Partially cloudy
7,DL,9E,5114,JFK,SYR,1746.0,-2.0,0,0,N,209,,,,0,88.0,2022-12-18 16:20:00,2022-12-18 17:48:00,39.2,32.7,0.0,0,,0.0,27.7,9.9,278.0,88.8,9.9,10.0,Partially cloudy,30.8,21.0,0.0,0,,0.0,19.5,12.6,241.0,100.0,9.9,10.0,Overcast
7,DL,9E,5202,JFK,SYR,1123.0,9.0,0,0,N,209,,,,0,84.0,2022-12-18 09:50:00,2022-12-18 11:14:00,36.3,28.4,0.0,0,,0.0,17.2,11.3,290.0,88.8,9.9,10.0,Partially cloudy,34.0,23.8,0.0,0,,0.0,19.5,16.0,250.0,68.1,9.9,10.0,Partially cloudy
7,AA,MQ,3518,ORD,SYR,1543.0,-19.0,0,0,N,607,,,,0,117.0,2022-12-25 13:05:00,2022-12-25 16:02:00,12.2,-4.3,0.0,0,,0.0,26.6,16.1,264.0,38.9,9.9,10.0,Partially cloudy,23.0,9.1,0.0,0,,0.0,30.1,17.2,230.0,87.0,9.9,10.0,Partially cloudy
7,UA,ZW,3819,ORD,SYR,,,1,0,N,607,,,,0,117.0,2022-12-25 13:30:00,2022-12-25 16:27:00,14.1,-0.7,0.0,0,,0.0,25.3,13.9,265.0,78.4,9.9,10.0,Partially cloudy,23.0,9.1,0.0,0,,0.0,30.1,17.2,230.0,87.0,9.9,10.0,Partially cloudy
7,B6,B6,116,JFK,SYR,1450.0,2.0,0,0,N,209,,,,0,73.0,2022-12-25 13:35:00,2022-12-25 14:48:00,26.3,15.6,0.0,0,,0.0,19.9,12.1,260.0,13.4,9.9,10.0,Clear,24.1,9.1,0.0,0,,0.0,33.4,21.8,230.0,50.7,9.9,10.0,Partially cloudy
7,B6,B6,2516,JFK,SYR,,,1,0,N,209,,,,0,71.0,2022-12-25 22:30:00,2022-12-25 23:41:00,22.1,10.6,0.0,0,,0.0,20.9,11.6,275.0,7.2,9.9,10.0,Clear,20.9,7.9,0.0,0,,0.0,20.8,13.9,230.0,100.0,9.9,10.0,Overcast
7,UA,UA,2645,ORD,SYR,7.0,10.0,0,0,N,607,,,,0,107.0,2022-12-25 21:10:00,2022-12-25 23:57:00,13.0,0.2,0.0,0,,0.0,17.2,10.0,251.0,78.4,9.9,10.0,Partially cloudy,20.9,7.9,0.0,0,,0.0,20.8,13.9,230.0,100.0,9.9,10.0,Overcast
7,B6,B6,656,MCO,SYR,1807.0,-21.0,0,0,N,1053,,,,0,163.0,2022-12-25 15:45:00,2022-12-25 18:28:00,46.8,42.4,0.0,0,,0.0,6.9,9.0,309.0,9.4,9.9,10.0,Clear,20.9,7.0,0.0,0,,0.0,25.3,15.9,230.0,49.7,9.9,10.0,Partially cloudy
7,DL,9E,5190,JFK,SYR,,,1,0,N,209,,,,0,91.0,2022-12-25 21:10:00,2022-12-25 22:41:00,23.0,12.9,0.0,0,,0.0,21.9,9.4,260.0,7.2,9.9,10.0,Clear,20.9,6.9,0.0,0,,0.0,20.8,16.0,240.0,100.0,9.9,10.0,Overcast
1,AA,MQ,3392,ORD,SYR,2012.0,-7.0,0,0,N,607,,,,0,106.0,2023-01-02 17:33:00,2023-01-02 20:19:00,38.5,31.5,0.0,0,,0.0,11.4,10.6,72.0,100.0,2.7,10.0,Overcast,40.9,40.9,0.0,0,,0.0,4.7,0.0,0.0,100.0,9.9,10.0,Overcast
1,UA,UA,1998,ORD,SYR,2046.0,-21.0,0,0,N,607,,,,0,113.0,2023-01-02 18:14:00,2023-01-02 21:07:00,38.5,31.5,0.0,0,,0.0,11.4,10.6,72.0,100.0,2.7,10.0,Overcast,39.8,39.8,0.0,0,,0.0,4.7,0.0,0.0,100.0,9.9,10.0,Overcast
1,AA,MQ,3518,ORD,SYR,1556.0,-6.0,0,0,N,607,,,,0,117.0,2023-01-02 13:05:00,2023-01-02 16:02:00,42.7,38.3,0.0,0,,0.0,8.1,7.1,83.0,88.1,9.8,10.0,Partially cloudy,43.0,41.3,0.0,0,,0.0,9.2,3.4,349.0,100.0,9.9,10.0,Overcast
1,UA,ZW,3819,ORD,SYR,1642.0,15.0,0,0,N,607,0.0,0.0,9.0,0,117.0,2023-01-02 13:30:00,2023-01-02 16:27:00,42.5,37.6,0.0,0,,0.0,9.2,8.0,43.0,71.3,9.9,10.0,Partially cloudy,43.0,41.3,0.0,0,,0.0,9.2,3.4,349.0,100.0,9.9,10.0,Overcast
1,B6,B6,116,JFK,SYR,1652.0,124.0,0,0,N,209,0.0,2.0,10.0,0,73.0,2023-01-02 13:35:00,2023-01-02 14:48:00,56.0,56.0,0.0,0,,0.0,6.9,4.3,250.0,46.6,9.9,10.0,Partially cloudy,44.0,40.6,0.0,0,,0.0,11.4,5.8,329.0,100.0,9.9,10.0,Overcast
1,B6,B6,2516,JFK,SYR,223.0,162.0,0,0,N,209,0.0,2.0,46.0,0,71.0,2023-01-02 22:30:00,2023-01-02 23:41:00,53.1,53.1,0.009,100,rain,0.0,4.7,0.9,306.0,100.0,9.0,10.0,"Rain, Overcast",38.8,35.5,0.0,0,,0.0,3.4,4.5,40.0,100.0,9.9,10.0,Overcast
1,B6,B6,656,MCO,SYR,1936.0,68.0,0,0,N,1053,0.0,10.0,47.0,0,163.0,2023-01-02 15:45:00,2023-01-02 18:28:00,80.9,82.4,0.0,0,,0.0,6.9,12.5,80.0,46.5,9.9,10.0,Partially cloudy,40.9,40.9,0.0,0,,0.0,6.9,0.1,0.0,100.0,9.9,10.0,Overcast
1,DL,9E,5190,JFK,SYR,2246.0,5.0,0,0,N,209,,,,0,91.0,2023-01-02 21:10:00,2023-01-02 22:41:00,54.7,54.7,0.0,0,,0.0,5.8,5.0,231.0,100.0,9.9,10.0,Overcast,39.7,39.7,0.0,0,,0.0,4.7,0.0,3.0,100.0,9.9,10.0,Overcast
