MONTH,DAY_OF_WEEK,FL_DATE,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS
5,2,5/31/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2151,-5,0,0,N,209,,,,0
5,2,5/31/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1347,-17,0,0,N,209,,,,0
5,2,5/31/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2147,56,0,0,N,607,0,0,55,0
5,2,5/31/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1330,4,0,0,N,607,,,,0
5,2,5/31/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1651,-6,0,0,N,607,,,,0
5,3,5/4/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1102,-5,0,0,N,607,,,,0
5,3,5/4/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1638,17,0,0,N,607,0,17,0,0
5,3,5/4/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2306,-2,0,0,N,607,,,,0
5,3,5/4/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2244,-23,0,0,N,209,,,,0
5,3,5/4/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1433,-3,0,0,N,1053,,,,0
5,3,5/4/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1622,2,0,0,N,209,,,,0
5,3,5/4/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2136,-20,0,0,N,209,,,,0
5,3,5/4/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1329,-19,0,0,N,209,,,,0
5,3,5/4/22 0:00,UA,UA,1185,ORD,SYR,1906,2159,2205,6,0,0,N,607,,,,0
5,3,5/4/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1307,-18,0,0,N,607,,,,0
5,3,5/4/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1657,9,0,0,N,607,,,,0
5,3,5/11/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1231,-9,0,0,N,607,,,,0
5,3,5/11/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1616,-7,0,0,N,607,,,,0
5,3,5/11/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2301,-14,0,0,N,607,,,,0
5,3,5/11/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2255,-12,0,0,N,209,,,,0
5,3,5/11/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1439,3,0,0,N,1053,,,,0
5,3,5/11/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1619,-6,0,0,N,209,,,,0
5,3,5/11/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2141,-15,0,0,N,209,,,,0
5,3,5/11/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1350,-14,0,0,N,209,,,,0
5,3,5/11/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2124,33,0,0,N,607,0,26,7,0
5,3,5/11/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1317,-9,0,0,N,607,,,,0
5,3,5/11/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1708,11,0,0,N,607,,,,0
5,3,5/18/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1237,-3,0,0,N,607,,,,0
5,3,5/18/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1618,-5,0,0,N,607,,,,0
5,3,5/18/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2301,-14,0,0,N,607,,,,0
5,3,5/18/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2255,-12,0,0,N,209,,,,0
5,3,5/18/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1434,-2,0,0,N,1053,,,,0
5,3,5/18/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1608,-17,0,0,N,209,,,,0
5,3,5/18/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2145,-11,0,0,N,209,,,,0
5,3,5/18/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1341,-23,0,0,N,209,,,,0
5,3,5/18/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2049,-2,0,0,N,607,,,,0
5,3,5/18/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1314,-12,0,0,N,607,,,,0
5,3,5/18/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1651,-6,0,0,N,607,,,,0
5,3,5/25/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1237,-3,0,0,N,607,,,,0
5,3,5/25/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1616,-7,0,0,N,607,,,,0
5,3,5/25/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2329,14,0,0,N,607,,,,0
5,3,5/25/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2253,-14,0,0,N,209,,,,0
5,3,5/25/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1427,-9,0,0,N,1053,,,,0
5,3,5/25/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1616,-9,0,0,N,209,,,,0
5,3,5/25/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2151,-5,0,0,N,209,,,,0
5,3,5/25/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1340,-24,0,0,N,209,,,,0
5,3,5/25/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2137,46,0,0,N,607,0,6,40,0
5,3,5/25/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1319,-7,0,0,N,607,,,,0
5,3,5/25/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1730,33,0,0,N,607,0,0,0,0
5,4,5/5/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1223,-17,0,0,N,607,,,,0
5,4,5/5/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1613,-10,0,0,N,607,,,,0
5,4,5/5/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2259,-16,0,0,N,607,,,,0
5,4,5/5/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2243,-24,0,0,N,209,,,,0
5,4,5/5/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1442,6,0,0,N,1053,,,,0
5,4,5/5/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1620,-5,0,0,N,209,,,,0
5,4,5/5/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2131,-25,0,0,N,209,,,,0
5,4,5/5/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1346,-18,0,0,N,209,,,,0
5,4,5/5/22 0:00,UA,UA,1185,ORD,SYR,1932,2225,2209,-16,0,0,N,607,,,,0
5,4,5/5/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1302,-23,0,0,N,607,,,,0
5,4,5/5/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,1643,-5,0,0,N,607,,,,0
5,4,5/12/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1228,-12,0,0,N,607,,,,0
5,4,5/12/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1615,-8,0,0,N,607,,,,0
5,4,5/12/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2307,-8,0,0,N,607,,,,0
5,4,5/12/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,22,75,0,0,N,209,0,0,55,0
5,4,5/12/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1524,48,0,0,N,1053,0,48,0,0
5,4,5/12/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1618,-7,0,0,N,209,,,,0
5,4,5/12/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2140,-16,0,0,N,209,,,,0
5,4,5/12/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1342,-22,0,0,N,209,,,,0
5,4,5/12/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2056,5,0,0,N,607,,,,0
5,4,5/12/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1334,8,0,0,N,607,,,,0
5,4,5/12/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1839,102,0,0,N,607,0,0,0,0
5,4,5/19/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1255,15,0,0,N,607,0,3,10,0
5,4,5/19/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1619,-4,0,0,N,607,,,,0
5,4,5/19/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2316,1,0,0,N,607,,,,0
5,4,5/19/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2246,-21,0,0,N,209,,,,0
5,4,5/19/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1522,46,0,0,N,1053,0,1,0,0
5,4,5/19/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1621,-4,0,0,N,209,,,,0
5,4,5/19/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2147,-9,0,0,N,209,,,,0
5,4,5/19/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1347,-17,0,0,N,209,,,,0
5,4,5/19/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2124,33,0,0,N,607,0,0,0,0
5,4,5/19/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1430,64,0,0,N,607,0,2,57,0
5,4,5/19/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1651,-6,0,0,N,607,,,,0
5,4,5/26/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1241,1,0,0,N,607,,,,0
5,4,5/26/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1615,-8,0,0,N,607,,,,0
5,4,5/26/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2333,18,0,0,N,607,0,11,7,0
5,4,5/26/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,106,119,0,0,N,209,0,0,104,0
5,4,5/26/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1420,-16,0,0,N,1053,,,,0
5,4,5/26/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1612,-13,0,0,N,209,,,,0
5,4,5/26/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2229,33,0,0,N,209,0,0,0,0
5,4,5/26/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1432,28,0,0,N,209,0,0,0,0
5,4,5/26/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2104,13,0,0,N,607,,,,0
5,4,5/26/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1321,-5,0,0,N,607,,,,0
5,4,5/26/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1651,-6,0,0,N,607,,,,0
5,5,5/6/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1231,-9,0,0,N,607,,,,0
5,5,5/6/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1611,-12,0,0,N,607,,,,0
5,5,5/6/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2306,-9,0,0,N,607,,,,0
5,5,5/6/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2251,-16,0,0,N,209,,,,0
5,5,5/6/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1628,112,0,0,N,1053,0,0,103,0
5,5,5/6/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1646,21,0,0,N,209,0,0,0,0
5,5,5/6/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2126,-30,0,0,N,209,,,,0
5,5,5/6/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1347,-17,0,0,N,209,,,,0
5,5,5/6/22 0:00,UA,UA,2051,ORD,SYR,1806,2057,2042,-15,0,0,N,607,,,,0
5,5,5/6/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1325,-1,0,0,N,607,,,,0
5,5,5/6/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1718,21,0,0,N,607,0,0,0,0
5,5,5/13/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1240,0,0,0,N,607,,,,0
5,5,5/13/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1623,0,0,0,N,607,,,,0
5,5,5/13/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2341,26,0,0,N,607,1,8,17,0
5,5,5/13/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2332,25,0,0,N,209,0,14,0,0
5,5,5/13/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1500,24,0,0,N,1053,0,3,21,0
5,5,5/13/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,,,1,0,N,209,,,,0
5,5,5/13/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2229,33,0,0,N,209,0,33,0,0
5,5,5/13/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1344,-20,0,0,N,209,,,,0
5,5,5/13/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2043,-8,0,0,N,607,,,,0
5,5,5/13/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1322,-4,0,0,N,607,,,,0
5,5,5/13/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1652,-5,0,0,N,607,,,,0
5,5,5/20/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1242,2,0,0,N,607,,,,0
5,5,5/20/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1626,3,0,0,N,607,,,,0
5,5,5/20/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2336,21,0,0,N,607,7,6,8,0
5,5,5/20/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,20,73,0,0,N,209,0,3,42,0
5,5,5/20/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1424,-12,0,0,N,1053,,,,0
5,5,5/20/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1610,-15,0,0,N,209,,,,0
5,5,5/20/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
5,5,5/20/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1342,-22,0,0,N,209,,,,0
5,5,5/20/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2042,-9,0,0,N,607,,,,0
5,5,5/20/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1306,-20,0,0,N,607,,,,0
5,5,5/20/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1703,6,0,0,N,607,,,,0
5,5,5/27/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1238,-2,0,0,N,607,,,,0
5,5,5/27/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1628,5,0,0,N,607,,,,0
5,5,5/27/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2315,0,0,0,N,607,,,,0
5,5,5/27/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2344,37,0,0,N,209,0,0,15,0
5,5,5/27/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1531,55,0,0,N,1053,0,0,0,0
5,5,5/27/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,,,1,0,N,209,,,,0
5,5,5/27/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
5,5,5/27/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1336,-28,0,0,N,209,,,,0
5,5,5/27/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2044,-7,0,0,N,607,,,,0
5,5,5/27/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1316,-10,0,0,N,607,,,,0
5,5,5/27/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1725,28,0,0,N,607,0,0,0,0
5,6,5/7/22 0:00,AA,OO,3295,ORD,SYR,1315,1608,1718,70,0,0,N,607,0,0,70,0
5,6,5/7/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2356,41,0,0,N,607,0,1,0,0
5,6,5/7/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2250,-17,0,0,N,209,,,,0
5,6,5/7/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1509,33,0,0,N,1053,0,4,0,0
5,6,5/7/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1701,36,0,0,N,209,0,13,0,0
5,6,5/7/22 0:00,DL,9E,4736,JFK,SYR,1243,1404,1347,-17,0,0,N,209,,,,0
5,6,5/7/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2135,-21,0,0,N,209,,,,0
5,6,5/7/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2045,-6,0,0,N,607,,,,0
5,6,5/7/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1424,58,0,0,N,607,0,0,58,0
5,6,5/7/22 0:00,UA,OO,5235,ORD,SYR,1355,1648,1634,-14,0,0,N,607,,,,0
5,6,5/7/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1317,7,0,0,N,1053,,,,0
5,6,5/14/22 0:00,AA,YX,4573,ORD,SYR,1325,1617,1618,1,0,0,N,607,,,,0
5,6,5/14/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2329,14,0,0,N,607,,,,0
5,6,5/14/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2304,-3,0,0,N,209,,,,0
5,6,5/14/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1411,-25,0,0,N,1053,,,,0
5,6,5/14/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1705,40,0,0,N,209,0,40,0,0
5,6,5/14/22 0:00,DL,9E,4736,JFK,SYR,1243,1404,1406,2,0,0,N,209,,,,0
5,6,5/14/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2140,-16,0,0,N,209,,,,0
5,6,5/14/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2104,13,0,0,N,607,,,,0
5,6,5/14/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1326,0,0,0,N,607,,,,0
5,6,5/14/22 0:00,UA,OO,5235,ORD,SYR,1355,1648,1702,14,0,0,N,607,,,,0
5,6,5/14/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1253,-17,0,0,N,1053,,,,0
5,6,5/21/22 0:00,AA,YX,4573,ORD,SYR,1325,1617,1659,42,0,0,N,607,0,13,29,0
5,6,5/21/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,13,58,0,0,N,607,0,12,46,0
5,6,5/21/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,130,143,0,0,N,209,0,0,113,0
5,6,5/21/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1634,118,0,0,N,1053,0,0,0,0
5,6,5/21/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1614,-11,0,0,N,209,,,,0
5,6,5/21/22 0:00,DL,9E,4736,JFK,SYR,1243,1404,1505,61,0,0,N,209,0,0,61,0
5,6,5/21/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2134,-22,0,0,N,209,,,,0
5,6,5/21/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,30,219,0,0,N,607,0,0,0,0
5,6,5/21/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1558,152,0,0,N,607,0,0,84,0
5,6,5/21/22 0:00,UA,OO,5235,ORD,SYR,1355,1648,1652,4,0,0,N,607,,,,0
5,6,5/21/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1303,-7,0,0,N,1053,,,,0
5,6,5/28/22 0:00,AA,YX,4573,ORD,SYR,1325,1617,1612,-5,0,0,N,607,,,,0
5,6,5/28/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2305,-10,0,0,N,607,,,,0
5,6,5/28/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,,,1,0,N,209,,,,0
5,6,5/28/22 0:00,B6,B6,656,MCO,SYR,1151,1436,,,1,0,N,1053,,,,0
5,6,5/28/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,2310,405,0,0,N,209,0,0,89,0
5,6,5/28/22 0:00,DL,9E,4736,JFK,SYR,1243,1404,1606,122,0,0,N,209,0,122,0,0
5,6,5/28/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
5,6,5/28/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2052,1,0,0,N,607,,,,0
5,6,5/28/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1321,-5,0,0,N,607,,,,0
5,6,5/28/22 0:00,UA,OO,5235,ORD,SYR,1355,1648,1651,3,0,0,N,607,,,,0
5,6,5/28/22 0:00,WN,WN,3884,MCO,SYR,1025,1310,1325,15,0,0,N,1053,0,5,10,0
5,7,5/1/22 0:00,AA,MQ,4134,ORD,SYR,823,1107,1102,-5,0,0,N,607,,,,0
5,7,5/1/22 0:00,AA,MQ,4203,ORD,SYR,1335,1621,1634,13,0,0,N,607,,,,0
5,7,5/1/22 0:00,AA,YX,4783,ORD,SYR,2017,2308,2314,6,0,0,N,607,,,,0
5,7,5/1/22 0:00,B6,B6,116,JFK,SYR,925,1043,1026,-17,0,0,N,209,,,,0
5,7,5/1/22 0:00,B6,B6,656,MCO,SYR,1111,1356,1339,-17,0,0,N,1053,,,,0
5,7,5/1/22 0:00,DL,9E,4730,JFK,SYR,1500,1620,1610,-10,0,0,N,209,,,,0
5,7,5/1/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2140,-16,0,0,N,209,,,,0
5,7,5/1/22 0:00,DL,9E,5446,JFK,SYR,1229,1348,1324,-24,0,0,N,209,,,,0
5,7,5/1/22 0:00,UA,UA,1185,ORD,SYR,1911,2204,2157,-7,0,0,N,607,,,,0
5,7,5/1/22 0:00,UA,G7,4389,ORD,SYR,1035,1325,1313,-12,0,0,N,607,,,,0
5,7,5/1/22 0:00,UA,OO,5421,ORD,SYR,1355,1648,2121,273,0,0,N,607,0,0,0,0
5,7,5/8/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1301,21,0,0,N,607,0,8,0,0
5,7,5/8/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1614,-9,0,0,N,607,,,,0
5,7,5/8/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2336,21,0,0,N,607,0,21,0,0
5,7,5/8/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2311,4,0,0,N,209,,,,0
5,7,5/8/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1425,-11,0,0,N,1053,,,,0
5,7,5/8/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1629,4,0,0,N,209,,,,0
5,7,5/8/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2207,11,0,0,N,209,,,,0
5,7,5/8/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1346,-18,0,0,N,209,,,,0
5,7,5/8/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2206,75,0,0,N,607,0,0,0,0
5,7,5/8/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1344,18,0,0,N,607,0,0,0,0
5,7,5/8/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1643,-14,0,0,N,607,,,,0
5,7,5/15/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,,,1,0,N,607,,,,0
5,7,5/15/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1608,-15,0,0,N,607,,,,0
5,7,5/15/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,,,1,0,N,607,,,,0
5,7,5/15/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2347,40,0,0,N,209,0,0,39,0
5,7,5/15/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1417,-19,0,0,N,1053,,,,0
5,7,5/15/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1642,17,0,0,N,209,0,17,0,0
5,7,5/15/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,117,201,0,0,N,209,0,0,201,0
5,7,5/15/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1347,-17,0,0,N,209,,,,0
5,7,5/15/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2042,-9,0,0,N,607,,,,0
5,7,5/15/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1336,10,0,0,N,607,,,,0
5,7,5/15/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1703,6,0,0,N,607,,,,0
5,7,5/22/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1225,-15,0,0,N,607,,,,0
5,7,5/22/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1618,-5,0,0,N,607,,,,0
5,7,5/22/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2300,-15,0,0,N,607,,,,0
5,7,5/22/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2337,30,0,0,N,209,28,0,2,0
5,7,5/22/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1522,46,0,0,N,1053,0,3,27,0
5,7,5/22/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,,,1,0,N,209,,,,0
5,7,5/22/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,,,1,0,N,209,,,,0
5,7,5/22/22 0:00,DL,9E,5446,JFK,SYR,1243,1404,1342,-22,0,0,N,209,,,,0
5,7,5/22/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2033,-18,0,0,N,607,,,,0
5,7,5/22/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1526,120,0,0,N,607,0,21,93,0
5,7,5/22/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1739,42,0,0,N,607,0,0,0,0
5,7,5/29/22 0:00,AA,MQ,3772,ORD,SYR,950,1240,1303,23,0,0,N,607,0,0,0,0
5,7,5/29/22 0:00,AA,MQ,4203,ORD,SYR,1335,1623,1611,-12,0,0,N,607,,,,0
5,7,5/29/22 0:00,AA,YX,4798,ORD,SYR,2025,2315,2325,10,0,0,N,607,,,,0
5,7,5/29/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2304,-3,0,0,N,209,,,,0
5,7,5/29/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1419,-17,0,0,N,1053,,,,0
5,7,5/29/22 0:00,DL,9E,4730,JFK,SYR,1510,1625,1643,18,0,0,N,209,0,0,18,0
5,7,5/29/22 0:00,DL,9E,4736,JFK,SYR,1243,1404,,,1,0,N,209,,,,0
5,7,5/29/22 0:00,DL,9E,4953,JFK,SYR,2030,2156,2146,-10,0,0,N,209,,,,0
5,7,5/29/22 0:00,UA,UA,2051,ORD,SYR,1800,2051,2050,-1,0,0,N,607,,,,0
5,7,5/29/22 0:00,UA,YX,3602,ORD,SYR,1037,1326,1334,8,0,0,N,607,,,,0
5,7,5/29/22 0:00,UA,OO,5235,ORD,SYR,1404,1657,1645,-12,0,0,N,607,,,,0
6,1,6/6/22 0:00,AA,YX,4794,ORD,SYR,1510,1801,1857,56,0,0,N,607,0,0,56,0
6,1,6/6/22 0:00,AA,YX,4798,ORD,SYR,2024,2317,,,1,0,N,607,,,,0
6,1,6/6/22 0:00,AA,YX,4907,ORD,SYR,950,1243,1239,-4,0,0,N,607,,,,0
6,1,6/6/22 0:00,B6,B6,2516,JFK,SYR,2145,2307,2353,46,0,0,N,209,0,0,2,0
6,1,6/6/22 0:00,B6,B6,656,MCO,SYR,1151,1436,1443,7,0,0,N,1053,,,,0
6,1,6/6/22 0:00,DL,9E,4884,JFK,SYR,929,1053,1035,-18,0,0,N,209,,,,0
6,1,6/6/22 0:00,DL,9E,4981,JFK,SYR,1650,1830,1813,-17,0,0,N,209,,,,0
6,1,6/6/22 0:00,DL,9E,5036,JFK,SYR,2200,2337,2312,-25,0,0,N,209,,,,0
6,1,6/6/22 0:00,UA,UA,1503,ORD,SYR,2105,2359,23,24,0,0,N,607,0,0,6,0
